f_location,latitude,longitude,location
"CRISTO REY HEALTH CENTER,CRISTO REY, CAPAS, TARLAC,Philippines",15.3605596,120.5365449,"Cristo Rey, Capas, Tarlac, Philippines"
"STA. JULIANA HEALTH CENTER,STA. JULIANA, CAPAS, TARLAC,Philippines",15.3272154,120.4283907,"Santa Juliana, Tarukan, Capas, Tarlac, Philippines"
"STO. ROSARIO HEALTH CENTER,STO. ROSARIO, CAPAS, TARLAC,Philippines",15.3445909,120.5821015,"Sto. Rosario, Capas, Tarlac, Philippines"
"O' DONNELL HEALTH CENTER,O' DONNELL, CAPAS, TARLAC,Philippines",15.3374217,120.464566,"O'Donnell, New Clark City, Capas, Tarlac, Philippines"
"CRISTO REY HEALTH CENTER,CRISTO REY, CAPAS, TARLAC,Philippines",15.3605596,120.5365449,"Cristo Rey, Capas, Tarlac, Philippines"
"CRISTO REY HEALTH CENTER,CRISTO REY, CAPAS, TARLAC,Philippines",15.3605596,120.5365449,"Cristo Rey, Capas, Tarlac, Philippines"
"STA. JULIANA HEALTH CENTER,STA. JULIANA, CAPAS, TARLAC,Philippines",15.3272154,120.4283907,"Santa Juliana, Tarukan, Capas, Tarlac, Philippines"
"Sto. Cristo Elementary School,Dona Marina Manalang Gym Juan Luna ST. Brgy. Sto Cristo Tarlac City,Philippines",14.6160817,120.9703407,"Juan Luna St, Manila, Metro Manila, Philippines"
"Sula Elementary School,Sula, San Jose, Tarlac,Philippines",15.4624633,120.3926324,"F96V+X3J, San Jose, Tarlac, Philippines"
"Villa Aglipay Central Elementary School,Villa Aglipay, San Jose, Tarlac,Philippines",15.4613706,120.4660059,"Villa Aglipay, San Jose, Tarlac, Philippines"
"Lubigan Elementary School,Lubigan, San Jose, Tarlac,Philippines",15.4641867,120.4414726,"FC7R+MHH, San Jose, Tarlac, Philippines"
"Maamot Elementary School,Maamot, San Jose, Tarlac,Philippines",15.4353962,120.3554419,"C9P4+554, San Jose, Tarlac, Philippines"
"Mababanaba National High School,Mababanaba, San Jose, Tarlac,Philippines",15.4993835,120.4594372,"FFX5+QQ3, San Jose, Tarlac, Philippines"
"San Juan de Valdez Integrate School,San Juan de Valdez, San Jose, Tarlac,Philippines",15.4990995,120.5142638,"San, Se?or Juan De Valdez Integrated Schoole, San Jose, Tarlac, Philippines"
"Enrado Elementary School,David, San Jose, Tarlac,Philippines",15.4200153,120.2974199,"San Jose, Tarlac, Philippines"
"David Elementary School,David, San Jose, Tarlac,Philippines",15.5317431,120.4801674,"GFJJ+M3V, San Jose, Tarlac, Philippines"
"San Pedro Elementary School,Iba, San Jose, Tarlac,Philippines",15.4383237,120.4121679,"CCQ6+8VF, Unnamed Road, San Jose, Tarlac, Philippines"
"Iba Elementary School,Iba, San Jose, Tarlac,Philippines",15.4550998,120.4132545,"FC47+28J, San Jose, Tarlac, Philippines"
"Lawacamulag Elementary School,Lawacamaulag, San Jose, Tarlac,Philippines",15.5007252,120.4699444,"FFX9+XHV, San Jose, Tarlac, Philippines"
"Linglingay Elementary School,Mababanaba, San Jose, Tarlac,Philippines",15.5169557,120.4530456,"Mababanaba, San Jose, Tarlac, Philippines"
"Burgos Integrated School,Burgos, San Jose, Tarlac,Philippines",15.48623,120.313698,"Burgos, San Jose, Tarlac, Philippines"
"Burgos Integrated School,Burgos, San Jose, Tarlac,Philippines",15.48623,120.313698,"Burgos, San Jose, Tarlac, Philippines"
"Iba HIgh School,Iba, San Jose, Tarlac,Philippines",15.4323661,120.4242401,"Iba, San Jose, Tarlac, Philippines"
"CRISTO REY HIGH SCHOOL,CRISTO REY, CAPAS, TARLAC,Philippines",15.3600865,120.5303836,"9G6J+25J, Capas, Tarlac, Philippines"
"DOMINICAN COLLEGE OF TARLAC,STO. ROSARIO, CAPAS, TARLAC,Philippines",15.3322489,120.5905185,"8HJR+V6R, Capas, Tarlac, Philippines"
"WELLSPRING HIGH SCHOOL,STO. DOMINGO 2ND, CAPAS, TARLAC,Philippines",15.3487305,120.5894991,"8HXQ+FQX, Capas, Tarlac, Philippines"
"LAWY HIGH SCHOOL,LAWY, CAPAS, TARLAC,Philippines",15.3747152,120.5552528,"Lawy, Capas, Tarlac, Philippines"
"ARANGUREN IS HIGH SCHOOL,ARANGUREN, CAPAS, TARLAC,Philippines",15.3617698,120.5662856,"Aranguren, Capas, Tarlac, Philippines"
"CRISTO REY EAST ELEMENTARY SCHOOL,CRISTO REY, CAPAS, TARLAC,Philippines",15.3590594,120.5359762,"Block 57 San Miguel, Capas, 2315 Tarlac, Philippines"
"STA. LUCIA HIGH SCHOOL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3672681,120.4925607,"9F8V+W23, Santa Lucia, Capas, Tarlac, Philippines"
"CAPAS GABALDON ELEMENTARY SCHOOL,CUB-CUB, CAPAS, TARLAC,Philippines",15.3324167,120.5909578,"8HJR+X98, MacArthur Hwy, Capas, Tarlac, Philippines"
"AD JIMENEZ ELEMENTARY SCHOOL,STO. DOMINGO 2ND, CAPAS, TARLAC,Philippines",15.3503573,120.5955373,"Santo Domingo 2nd, Capas, Tarlac, Philippines"
"CRISTO REY CENTRAL ELEMENTARY SCHOOL,CRISTO REY, CAPAS, TARLAC,Philippines",15.3580434,120.5314316,"Road, City 2315, 9G5J+3MW, Casalamitao, Capas, Tarlac, Philippines"
"CRISTO REY EAST ELEMENTARY SCHOOL,CRISTO REY, CAPAS, TARLAC,Philippines",15.3590594,120.5359762,"Block 57 San Miguel, Capas, 2315 Tarlac, Philippines"
"MONTESSORI SCHOOL,STO. ROSARIO, CAPAS, TARLAC,Philippines",15.3445909,120.5821015,"Sto. Rosario, Capas, Tarlac, Philippines"
"ARANGUREN ELEMENTARY SCHOOL,ARANGUREN, CAPAS, TARLAC,Philippines",15.3348623,120.5163949,"Aranguren, Capas, Tarlac, Philippines"
"CAPAS GABALDON ELEMENTARY SCHOOL,CUB-CUB, CAPAS, TARLAC,Philippines",15.3324167,120.5909578,"8HJR+X98, MacArthur Hwy, Capas, Tarlac, Philippines"
"AD JIMENEZ ELEMENTARY SCHOOL,STO. DOMINGO 2ND, CAPAS, TARLAC,Philippines",15.3503573,120.5955373,"Santo Domingo 2nd, Capas, Tarlac, Philippines"
"CAPAS EAST ELEMENTARY SCHOOL,STO. DOMINGO 1ST, CAPAS, TARLAC,Philippines",15.3442682,120.6012912,"Santo Domingo 1st, Capas, Tarlac, Philippines"
"AD JIMENEZ ELEMENTARY SCHOOL,STO. DOMINGO 2ND, CAPAS, TARLAC,Philippines",15.3503573,120.5955373,"Santo Domingo 2nd, Capas, Tarlac, Philippines"
"ARANGUREN ELEMENTARY SCHOOL,ARANGUREN, CAPAS, TARLAC,Philippines",15.3348623,120.5163949,"Aranguren, Capas, Tarlac, Philippines"
"SUSUBA ELEMENTARY SCHOOL,CUT-CUT I, CAPAS, TARLAC,Philippines",15.325473,120.5903039,"8HGR+54M, Capas, Tarlac, Philippines"
"CAPAS GABALDON ELEMENTARY SCHOOL,CUB-CUB, CAPAS, TARLAC,Philippines",15.3324167,120.5909578,"8HJR+X98, MacArthur Hwy, Capas, Tarlac, Philippines"
"CAPAS EAST ELEMENTARY SCHOOL (AM),STO. DOMINGO 1ST, CAPAS, TARLAC,Philippines",15.3442682,120.6012912,"Santo Domingo 1st, Capas, Tarlac, Philippines"
"AD JIMENEZ ELEMENTARY SCHOOL (PM),STO. DOMINGO 2ND, CAPAS, TARLAC,Philippines",15.3503573,120.5955373,"Santo Domingo 2nd, Capas, Tarlac, Philippines"
"WALTERMART CAPAS,STO. DOMINGO 1ST, CAPAS, TARLAC,Philippines",15.3399747,120.593649,"KM 107, 5 MacArthur Hwy, Capas, Tarlac, Philippines"
"WALTERMART CONCEPCION TARLAC,ST. JUDE, ALFONSO, CONCEPCION, TARLAC,Philippines",15.3283856,120.6459075,"0190, Concepcion, Tarlac, Philippines"
"MAGIC STAR MALL PANIQUI,M.H. DEL PILAR ST., PANIQUI,Philippines",15.6696518,120.5817414,"008, Paniqui, 2307 Tarlac, Philippines"
"SM TARLAC,SAN ROQUE TARLAC CITY, TARLAC,Philippines",15.4775538,120.595117,"MacArthur Highway Brgy, Tarlac City, 2300 Tarlac, Philippines"
"GILBERTO O. TEODORO MEMORIAL HOSPITAL (GOTMH),MALACAMPA,CAMILING,TARLAC,Philippines",15.6457103,120.4124101,"JCW6+7XM, Camiling, 2306 Tarlac, Philippines"
"TARLAC PROVINCIAL HOSPITAL,SAN VICENTE HOSPITAL DRIVE TARLAC CITY, TARLAC,Philippines",15.4769673,120.5872521,"Hospital Dr, Tarlac City, Tarlac, Philippines"
"LAPAZ MEDICARE,Lara Lapaz Tarlac, Tarlac,Philippines",15.4543267,120.7100126,"La Paz, Tarlac, Philippines"
"Concepcion District Hospital,Alfonso,Concepcion,Tarlac,Philippines",15.329836,120.646791,"8JHW+WPM, L. Cortez St, Concepcion, Tarlac, Philippines"
"San Jose South Brgy Hall,Brgy. San Jose South, Anao, Tarlac,Philippines",15.714914,120.6214277,"San Jose South, Anao, Tarlac, Philippines"
"Campos Brgy Hall,Brgy. Campos, Anao, Tarlac,Philippines",15.4823505,120.9705918,"FXJC+W6W, Cabanatuan City, Nueva Ecija, Philippines"
"CRISTO REY,CRISTO REY, CAPAS, TARLAC,Philippines",15.3605596,120.5365449,"Cristo Rey, Capas, Tarlac, Philippines"
"STA. LUCIA,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"Cubcub Barangay Hall,Purok 2, Cubcub, Mayantoc, Tarlac,Philippines",15.6167728,120.3739737,"J98F+PH5, Cubcub-Carabaoan Barangay Rd, Mayantoc, Tarlac, Philippines"
"Nambalan Barangay Hall,Purok 3, Nambalan, Mayantoc, Tarlac,Philippines",15.5575332,120.3391173,"H85Q+2J9, Gossood - Nambalan Rd, Mayantoc, Tarlac, Philippines"
"Sitio Catigaacan, Villa Aglipay,Villa AGlipay, San Jose, Tarlac,Philippines",15.4727188,120.4537089,"Purok Pag-asa Street, Cotabato City, FFF3+3FP, San Jose, Maguindanao, Philippines"
"Linglingay, Mababanaba,Linglingay, Mababanaba, San Jose, Tarlac,Philippines",15.5075942,120.4682549,"San Sebastian, Tarlac City, Tarlac, Philippines"
"Malinta, Villa AGlipay,Malinta, Villa Aglipay,Philippines",15.474998,120.4880812,"FFFQ+X6W, San Jose, Tarlac, Philippines"
"Iba,Kaunlaran 2, Iba,Philippines",15.3329773,119.975756,"Iba, Zambales, Philippines"
"Sula,Malasin, Sula,Philippines",15.8073916,121.000537,"Malasin, San Jose City, Nueva Ecija, Philippines"
"Iba,Sitio San Pedro, Iba,Philippines",15.3329773,119.975756,"Iba, Zambales, Philippines"
"Maamot,Barangay Maamot (Proper),Philippines",15.4363972,120.3546935,"C9P3+HV4, San Jose, Tarlac, Philippines"
"Iba,Bangkired, Iba,Philippines",15.3329773,119.975756,"Iba, Zambales, Philippines"
"Moriones,San Juan de Moriones,Philippines",15.4544661,120.4660535,"FF38+QCM, San Jose, Tarlac, Philippines"
"Mababanaba,Barangay Mababanaba,Philippines",15.5204416,120.4554433,"GFC4+55G, San Jose, Tarlac, Philippines"
"Villa Aglipay,Barangay Villa Aglipay,Philippines",15.4613706,120.4660059,"Villa Aglipay, San Jose, Tarlac, Philippines"
"Iba,Barangay Iba,Philippines",14.8686429,120.7608567,"Iba, Hagonoy, Bulacan, Philippines"
"Sula,Barangay Sula,Philippines",12.879721,121.774017,Philippines
"Burgos,Barangay Burgos,Philippines",42.3504659,-3.6893545,"Burgos, Spain"
"Maamot,Maamot Proper,Philippines",15.4200153,120.2974199,"Maamot, San Jose, Tarlac, Philippines"
"Iba,San Pedro, Iba,Philippines",14.3528609,121.0458348,"San Pedro, Laguna, Philippines"
"Sula,Sitio Pisapungan, Sula,Philippines",12.879721,121.774017,Philippines
"Maamot,Maamot Resettlement,Philippines",15.4200153,120.2974199,"Maamot, San Jose, Tarlac, Philippines"
"STA. RITA BARANGAY HALL (PM),STA. RITA, CAPAS, TARLAC,Philippines",15.3844355,120.5590861,"Sta. Rita, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"MANLAPIG BRGY HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3657977,120.5710804,"Manlapig, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"CUT-CUT II BRGY HALL,CUT-CUT 2ND, CAPAS, TARLAC,Philippines",15.3309731,120.5874237,"8HJP+9XM, Cut Cut Bridge, 2nd, Capas, Tarlac, Philippines"
"STA. RITA BARANGAY HALL,STA. RITA, CAPAS, TARLAC,Philippines",15.3844355,120.5590861,"Sta. Rita, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"KALANGITAN BRGY HALL,CUT-CUT 2ND, CAPAS, TARLAC,Philippines",15.3240239,120.5710804,"Cutcut 2nd, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"O' DONNELL BRGY HALL,O' DONNELL, CAPAS, TARLAC,Philippines",15.3374217,120.464566,"O'Donnell, New Clark City, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"STA. LUCIA OLD BRGY. HALL,STA. LUCIA, CAPAS, TARLAC,Philippines",15.3462271,120.581233,"Purok 5 Sta. Lucia, Capas, Tarlac, Philippines"
"Different Barangay Per Day,All 15 Barangays of Bamban,Philippines",15.2884332,120.5704134,"Bamban, Tarlac, Philippines"
"CONCEPCION BIRTHING STATION,L. CORTEZ ST., SAN NICOLAS POBLACION, CONCEPCION, TARLAC,Philippines",15.3232974,120.6554882,"8MF4+859, San Nicolas Rd, Concepcion, Tarlac, Philippines"
"PURA EVENT CENTER,BRGY. POBLACION 2, PURA, TARLAC,Philippines",15.6246048,120.6480722,"JJFX+R6W, Pura, Tarlac, Philippines"
"MUNICIPAL GROUND,SAN GAVINO (POB.), VICTORIA, TARLAC,Philippines",15.5818417,120.687568,"San Gavino (Pob.), Victoria, Tarlac, Philippines"
"VILLA DE STO. ROSARIO SUBDIVISION,STO. ROSARIO, CAPAS, TARLAC,Philippines",15.3322183,120.5877955,"blk 26 lot 12 villa de sto. rosario capas, Tarlac City, 2315 Tarlac, Philippines"
"O'DONNELL (SITIO BINYAYAN & MANABAYUKAN),O' DONNELL, CAPAS, TARLAC,Philippines",15.3374214,120.4645691,"8FP7+XR8, New Clark City, Capas, Tarlac, Philippines"
"STA. JULIANA,STA. JULIANA, CAPAS, TARLAC,Philippines",15.3272154,120.4283907,"Santa Juliana, Tarukan, Capas, Tarlac, Philippines"
"ARANGUREN SITIO KASULUKAN,ARANGUREN, CAPAS, TARLAC,Philippines",15.3617698,120.5662856,"Aranguren, Capas, Tarlac, Philippines"
"KALANGITAN, CUT-CUT II,CUT-CUT 2ND, CAPAS, TARLAC,Philippines",15.3309731,120.5874237,"8HJP+9XM, Cut Cut Bridge, 2nd, Capas, Tarlac, Philippines"
"O'DONNELL PUROK 3, 5 & 6,O' DONNELL, CAPAS, TARLAC,Philippines",15.3374217,120.464566,"O'Donnell, New Clark City, Capas, Tarlac, Philippines"
"KAWILI-WILI( FARM),CUT-CUT 2ND, CAPAS, TARLAC,Philippines",15.3170139,120.5445331,"8G8V+RR3, Capas, Tarlac, Philippines"
"O'DONNELL HEALTH CENTER, SAN AGUSTIN & SITIO BILAD,O' DONNELL, CAPAS, TARLAC,Philippines",15.3374217,120.464566,"O'Donnell, New Clark City, Capas, Tarlac, Philippines"
"LAWY,LAWY, CAPAS, TARLAC,Philippines",15.3747152,120.5552528,"Lawy, Capas, Tarlac, Philippines"
"MANGA (SITIOS),MANGA, CAPAS, TARLAC,Philippines",15.333524,120.59045,"Capas, Tarlac, Philippines"
"STA. JULIANA,STA. JULIANA, CAPAS, TARLAC,Philippines",15.3272154,120.4283907,"Santa Juliana, Tarukan, Capas, Tarlac, Philippines"
"O' DONNELL ( SITIO BINYAYAN, MANABAYUKAN),O' DONNELL, CAPAS, TARLAC,Philippines",15.3374214,120.4645691,"8FP7+XR8, New Clark City, Capas, Tarlac, Philippines"
"DOLORES (SITIOS),DOLORES, CAPAS, TARLAC,Philippines",15.333524,120.59045,"Capas, Tarlac, Philippines"
"Kaisa Convention Hall,City Plazuela, Poblacion, Tarlac City,Philippines",15.4869218,120.5891739,"FHPQ+QM7, Tarlac City, Tarlac, Philippines"
"nan,City Health Office,Tarlac City,Philippines",15.4754786,120.5963492,"Tarlac City, Tarlac, Philippines"
"City Health Center I,Barangay Poblacion, Tarlac City,Philippines",15.4754786,120.5963492,"Tarlac City, Tarlac, Philippines"
"City Health Center II,Barangay Matatalaib, Tarlac City,Philippines",15.4905253,120.6065284,"FJR4+6J6, Tarlac City, Tarlac, Philippines"
"City Health Center III,Barangay San Miguel, Tarlac City,Philippines",15.43315,120.603104,"San Miguel, San Sebastian, Tarlac City, Tarlac, Philippines"
"City Health Center IV,Barangay San Isidro, Tarlac City,Philippines",15.4937833,120.5869792,"Zone 1, Brgy., San Isidro, Tarlac City, 2300 Tarlac, Philippines"
"City Health Center V,Barangay Mapalacsiao, Tarlac City,Philippines",15.4295,120.65248,"Mapalacsiao, Tarlac, Philippines"
"City Health Center VI,Barangay San Manuel, Tarlac City,Philippines",15.4905059,120.666334,"San Manuel, Tarlac City, Tarlac, Philippines"
"City Health Center VII,Barangay Salapungan, Tarlac City,Philippines",15.5116832,120.5979628,"GH6X+G3G, Tarlac City, Tarlac, Philippines"
"City Health Center VIII,Barangay Baras-Baras, Tarlac City,Philippines",15.5356471,120.5538138,"Baras-baras, Tarlac, Philippines"
"Botolan Rural Health Unit 1,Purok 2, Batonlapoc, Botolan, Zambales,Philippines",15.1592416,120.0553242,"Bridge, Cabangan, Zambales, Philippines"
"San Marcelino Rural Health Unit 1,Central,San Marcelino ,Zambales,Philippines",14.975307,120.156073,"X5G4+4CG, San Marcelino, Zambales, Philippines"
"Sta. Cruz Rural Health Unit- I,Poblacion North, Sta. Cruz, Zambales,Philippines",15.773309,119.9059385,"QWF4+89G, Santa Cruz, Zambales, Philippines"
"Sta. Cruz Rural Health Unit- II,Bayto, Sta. Cruz, Zambales,Philippines",15.733517,119.9220112,"Bayto, Santa Cruz, Zambales, Philippines"
"Subic Municipal Health Office/Subic RHU,National Highway, Brgy. Mangan-vaca, Subic, Zambales,Philippines",14.9108391,120.2296578,"2209 National Rd, Sakatihan Barangay, Subic, Zambales, Philippines"
"San Antonio Municipal Health Office/ RHU,Mendoza St., Brgy. Rizal, San Antonio, Zambales,Philippines",14.9275093,120.0896313,"San Antonio, Zambales, Philippines"
"Cabangan Municipal Health Office/RHU,Barangay Dolores Cabangan Zambales,Philippines",15.1592416,120.0553242,"Bridge, Cabangan, Zambales, Philippines"
"Palauig Municipal Heath Office/RHU,Purok Langka, West Poblacion, Palauig, Zambales,Philippines",15.4340968,119.9106244,"CWM6+J6Q, Alwa-Bato Bridge, Palauig, 2210 Zambales, Philippines"
"Candelaria RHU and FP Center,Poblacion, Candelaria, Zambales,Philippines",15.6254028,119.9310193,"JWGJ+5CM, Candelaria Town Proper, Candelaria, Zambales, Philippines"
"Castillejos RHU,San Roque, Castillejos, Zambales (in front of Castillejos National High School),Philippines",14.9296496,120.2063011,"San Roque, W6H4+VG3, Olongapo - Bugallon Rd, Castillejos, Zambales, Philippines"
"Iba RHU and FP Center,Baytan, Zone 6, Iba, Zambales,Philippines",15.4843865,119.9630411,"Baytan Rd, Masinloc, Zambales, Philippines"
"Masinloc Municipal Health Office/Masinloc RHU,South Poblacion Masinloc, Zambales,Philippines",15.5270158,119.9581538,"South Poblacion, Masinloc, Zambales, Philippines"
"Subic Waltermart,National Highway, Brgy. Mangan-vaca, Subic, Zambales,Philippines",14.8955746,120.2370464,"RH 5 National Hwy, Subic, Zambales, Philippines"
"SM Central Olongapo City,Rizal Ave., East Tapinac, Olongapo City, Zambales,Philippines",14.8461132,120.2920777,"Rizal Ave, Olongapo, Zambales, Philippines"
"President Ramon Magsaysay Memorial Hospital,PRMMH, National Highway, Palanginan Iba, Zambales,Philippines",15.3159914,119.9915712,"8X8R+9JW, Zambales - Pangasinan Rd, Iba, 2201 Zambales, Philippines"
"San Marcelino District Hospital,National Highwat Linusungan, San marcelino, Zambales,Philippines",14.9596538,120.1682216,"X559+V79, Olongapo - Bugallon Rd, San Marcelino, Zambales, Philippines"
"Pamatawan BHS,Prk 2 Pamatawan Subic Zambales,Philippines",14.9223025,120.2339635,"Pamatawan, Zambales, Philippines"
"Baraca Camachile BHS,Prk. 1 Baraca-Camachile Subic Zambales,Philippines",14.892347,120.2426185,"V6RV+W2Q, Subic, Zambales, Philippines"
"Mangan Vaca BHS,national highway prk 2 mangan-vaca subic zambales,Philippines",14.9057401,120.231608,"National Hwy, Subic, Zambales, Philippines"
"San Isidro BHS,Purok 1 San Isidro Subic Zambales,Philippines",14.8682964,120.2555998,"San Isidro, Subic, Zambales, Philippines"
"Calapacuan BHS,Purok 6A Calapacuan, Subic, Zambales,Philippines",14.8655828,120.2382911,"Calapacuan, Calapandayan, Subic, Zambales, Philippines"
"Asinan Proper BHS,Purok 1 Asinan Proper Subic, Zambales,Philippines",14.8928175,120.2123237,"Asinan Proper, Zambales, Philippines"
"Sto.Tomas BHS,Purok 5 Sto. Tomas, Subic, Zambales,Philippines",14.8560833,120.251446,"V742+CHP, Subic, Zambales, Philippines"
"Naugsol BHS,purok 1 naugsol subic zambales,Philippines",14.8964111,120.2685799,"Naugsol, Subic, Zambales, Philippines"
"Wawandue BHS,Purok 3 Wawandue, Subic, Zambales,Philippines",14.9290109,120.2192591,"Subic, Zambales, Philippines"
"aningway sacatihan BHS,purok 3 aningway sacatihan subic zambales,Philippines",14.9174005,120.2137665,"W687+XG6, Castillejos, Zambales, Philippines"
"Cawag BHS,Cabangaan Cawag, Subic, Zambales,Philippines",14.8306563,120.182022,"Cawag, Zambales, Philippines"
"Matain BHS,Purok 3, Matain, Subic,Zambales,Philippines",14.9290109,120.2192591,"Subic, Zambales, Philippines"
"Calapandayan BHS,Purok 2, Calapandayan, Subic, Zambales,Philippines",16.2248325,120.5029494,"MacArthur Hwy, Philippines"
"Batiawan BHS,Batiawa Proper, Batiawan, Subic, Zambales,Philippines",14.962067,120.3550808,"Batiawan, Zambales, Philippines"
"Amungan BHS,Purok 3, Amungan, Iba, Zambales,Philippines",15.3661689,120.0607461,"Amungan, Iba, Zambales, Philippines"
"Bangantalinga BHS,Purok 5, Bangantalinga, Iba, Zambales,Philippines",15.3466418,119.9798347,"Bangantalinga, Iba, Zambales, Philippines"
"Dirita BHS,Dirita, Iba, Zambales,Philippines",15.3312081,119.979245,"Dirita Rd, Iba, Zambales, Philippines"
"LDP BHS,Purok 4, Lipay Dingin, Iba, Zambales,Philippines",15.3229653,119.9723694,"Lipay Dingin, Iba, Zambales, Philippines"
"Palanginan BHS,Purok 5, Palanginan, Iba, Zambales,Philippines",15.3623994,119.9524319,"Purok 5, Iba, Zambales, Philippines"
"San Agustin BHS,San Agustin, Iba, Zambales,Philippines",15.4037316,120.0549683,"San Agustin, Zambales, Philippines"
"Sta. Barbara BHS,P1A Sta. Barbara, Iba, Zambales,Philippines",15.3311627,119.9906779,"8XJR+F77, Iba, Zambales, Philippines"
"Sto. Rosario BHS,Purok 3 Sto. Rosario, Iba, Zambales,Philippines",15.3329773,119.975756,"8XMG+58R, Iba, Zambales, Philippines"
"Zone 1 BHS and Zone 2,Zone 1, Iba, Zambales,Philippines",15.3332776,119.9756947,"8XMG+878, Iba, Zambales, Philippines"
"Zone 3, Zone 4 and Zone 5 BHS,Zone 5, Iba, Zambales,Philippines",15.3329773,119.975756,"Iba, Zambales, Philippines"
"Sta. Rita Covered Court,Barangay Sta. Rita Cabangan Zambales,Philippines",15.1782375,120.0479538,"Cabangan, Zambales, Philippines"
"San Rafael Covered Court,Purok Ilang-ilang, San Rafael, San Narciso, Zambales,Philippines",15.0145224,120.0794629,"San Narciso, Zambales, Philippines"
"RURAL HEALTH UNIT I,MUNICIPAL COMPOUND, PLAZANG LUMA,ARAYAT,Philippines",15.1541751,120.7687577,"Plazang Luma, Arayat, Pampanga, Philippines"
