f_location,latitude,longitude,location
"Familia Keizer Karel,Victor Allardstraat  118,Ukkel,Belgium",50.8014115,4.3314959,"Rue Victor Allard 118, 1180 Uccle, Belgium"
"Family pharma Apotheek,Blaesstraat  141,Brussel,Belgium",50.8378409,4.3471632,"Rue Blaes 141, 1000 Bruxelles, Belgium"
"Free Clinic,Waversesteenweg  154,Elsene,Belgium",50.83596,4.368899,"Chau. de Wavre 154/a, 1050 Bruxelles, Belgium"
"Frenkel Apotheek,Brusselse weg  229,Vorst,Belgium",50.8392372,4.3122582,"Rue de Douvres 134, 1070 bruxelles, Belgium"
"GDK Pharmacy Jette, Laarbeeklaan  101,Jette,Belgium",50.8872448,4.3096014,"Av. du Laerbeek 101, 1090 Jette, Belgium"
"Goed apotheek Stevin,Stevinstraat  50,Brussel,Belgium",50.845623,4.3773562,"Rue Stevin 50, 1000 Bruxelles, Belgium"
"Knaepen Apotheek,Doverstraat  132/134,Anderlecht,Belgium",50.8392372,4.3122582,"Rue de Douvres 134, 1070 bruxelles, Belgium"
"Les 3 filles Apotheek,Pr. Elisabethlaan  56,Schaarbeek,Belgium",50.8732206,4.3771388,"Av. Princesse Elisabeth 56 B, 1030 Bruxelles, Belgium"
"Lloyds Apotheek Louiza,Louizalaan  49,Elsene,Belgium",50.8337841,4.3568828,"Av. Louise 49, 1060 Saint-Gilles, Belgium"
"Lloydspharma Barrie?re St-Gilles,Steenweg op Alsemberg  4-6,Sint-Gillis,Belgium",50.778828,4.3253299,"Steenweg op Alsemberg 4/6, 1630 Linkebeek, Belgium"
"Luther King Lloydspharma Apotheek,Martin Luther Kingplein  9,Anderlecht,Belgium",50.8270403,4.2854603,"Pl. Martin Luther King 9, 1070 Bruxelles, Belgium"
"Maison M¨¦dicale ESSAL,Gheudestraat  61,Anderlecht,Belgium",50.8412017,4.3355524,"Rue Gheude 61, 1070 Anderlecht, Belgium"
"Maison M¨¦dicale Les Peupliers,Alsembergsesteenweg  993,Ukkel,Belgium",50.7961278,4.3352176,"Chau. d'Alsemberg 993, 1180 Uccle, Belgium"
"Maison M¨¦dicale Primev¨¨res,Vandernootstraat  26,Sint-Jans-Molenbeek,Belgium",50.8631471,4.3352139,"Rue Vandernoot 26, 1080 Molenbeek-Saint-Jean, Belgium"
"Medimarket Evere,Ciceronlaan  7,Evere,Belgium",50.8610858,4.4201862,"Av. Cic¨¦ron 7, 1140 Evere, Belgium"
"Medipharm Brabant,Brabantstraat  162,Schaarbeek,Belgium",50.8604741,4.3637056,"Rue de Brabant 162, 1030 Schaerbeek, Belgium"
"Medisch centrum pediatrics Brussel,Louis Schmidtlaan  119,Etterbeek,Belgium",50.8313041,4.4048913,"Bd Louis Schmidt 119, 1040 Etterbeek, Belgium"
"Megapharma,Leopold II laan  75,Sint-Jans-Molenbeek,Belgium",50.8603375,4.341428,"Bd Leopold II 75, 1080 Molenbeek-Saint-Jean, Belgium"
"Milleniumpharma,Van Overbekelaan  153,Ganshoren,Belgium",50.8725814,4.3124563,"Av. Van Overbeke 153, 1083 Ganshoren, Belgium"
"Minphar Apotheek,Gemeenteplaats  22,Sint-Jans-Molenbeek,Belgium",50.854413,4.3390009,"Pl. Communale 22, 1080 Molenbeek-Saint-Jean, Belgium"
"Multipharma 0464 Slegers,A.J. Slegerslaan  98,Sint-Lambrechts-Woluwe,Belgium",50.8411786,4.4263508,"Av. A.J. Slegers 98, 1200 Woluwe-Saint-Lambert, Belgium"
"Multipharma 116,Maarschalk Fochplein  64,Schaarbeek,Belgium",50.8791809,4.7027725,"Rector De Somerplein, 3000 Leuven, Belgium"
"Multipharma 128 Stockel Orban,Orbanlaan  242,Sint-Pieters-Woluwe,Belgium",50.8393421,4.4641344,"Av. Orban 242, 1150 Woluwe-Saint-Pierre, Belgium"
"Multipharma 149 Wand,Wandstraat  156,Laken,Belgium",50.9007735,4.3603427,"Rue de Wand 156, 1020 Bruxelles, Belgium"
"Multipharma 152 Vanderkindere,Vanderkinderestraat  190,Ukkel,Belgium",50.8139788,4.3471314,"Rue Vanderkindere 190, 1180 Uccle, Belgium"
"Multipharma 155,Bergensesteenweg  906,Anderlecht,Belgium",50.8423414,4.3309019,"Bergensesteenweg 155/906, 1070 Anderlecht, Belgium"
"Multipharma 402 Chant d'Oiseau,Nijvelsedreef  123,Sint-Pieters-Woluwe,Belgium",50.8265505,4.4125632,"Dr¨¨ve de Nivelles 123, 1150 Woluwe-Saint-Pierre, Belgium"
"Multipharma 410,Brugmannlaan  548,Ukkel,Belgium",50.8001497,4.3366508,"Av. Brugmann 548, 1180 Uccle, Belgium"
"Multipharma 411 Deschanel,Paul Deschanellaan  128,Schaarbeek,Belgium",50.8592165,4.3791824,"Av. Paul Deschanel 128, 1030 Schaerbeek, Belgium"
"Multipharma 421,Milcampslaan  84,Schaarbeek,Belgium",50.8505113,4.3941485,"Av. Milcamps 84, 1030 Schaerbeek, Belgium"
"Multipharma 427 G¨¦n¨¦ral Dossin,Gen. Dossin St.Georgeslaan  22,Elsene,Belgium",50.8096417,4.3894304,"Avenue G¨¦n. Dossin de St. Georges 22, 1050 Ixelles, Belgium"
"Multipharma 435 Hoogte Honderd,Hoogte Honderdplein  35,Vorst,Belgium",50.8161015,4.3363595,"Hoogte Honderdplein 35, 1190 Vorst, Belgium"
"Multipharma 438 St-Pietersvoorplein,St-Pietersvoorplein  4,Ukkel,Belgium",50.8030857,4.3392597,"Parv. Saint-Pierre 4, 1180 Uccle, Belgium"
"Multipharma 444,Baljuwstraat  65,Elsene,Belgium",50.8260257,4.3602858,"Rue du Bailli 65, 1050 Ixelles, Belgium"
"Multipharma 451,Gentsesteenweg  738,Sint-Jans-Molenbeek,Belgium",50.8605334,4.3051665,"Chau. de Gand 738, 1080 Molenbeek-Saint-Jean, Belgium"
"Multipharma 460 St Denis,St Denijsplein  61,Vorst,Belgium",50.8094846,4.3169624,"Pl. Saint-Denis 61, 1190 Forest, Belgium"
"Multipharma Alexianen 0120,Cellebroerstraat  13,Brussel,Belgium",50.8433062,4.3498032,"Rue des Alexiens 13/0120, 1000 Bruxelles, Belgium"
"Multipharma Bockstael,Markt Emile Bockstaelplein  1,Laken,Belgium",50.8771786,4.3466253,"Pl. Emile Bockstael 1, 1020 Bruxelles, Belgium"
"Multipharma Brugmann,Brugmannlaan  249,Ukkel,Belgium",50.8133964,4.3474908,"Av. Brugmann 249, 1180 Uccle, Belgium"
"Multipharma Fort Jaco,Steenweg Op Waterloo  1339,Ukkel,Belgium",50.7437675,4.3946518,"Steenweg Op Waterloo, 1640 Sint-Genesius-Rode, Belgium"
"Multipharma Helmet,Steenweg op Helmet  187,Schaarbeek,Belgium",50.8722674,4.3852482,"Chau. de Helmet 187, 1030 Schaerbeek, Belgium"
"Multipharma Hogeschool,Hogeschoollaan  10,Elsene,Belgium",50.8152831,4.3892802,"Av. de l'Universit¨¦ 10, 1050 Ixelles, Belgium"
"Multipharma Koningin Astrid,Koningin Astridplein  7,Jette,Belgium",50.872988,4.3243811,"Pl. Reine Astrid 7, 1090 Jette, Belgium"
"Multipharma Marollen,Hoogstraat  343,Brussel,Belgium",50.8348773,4.3460736,"Rue Haute 343, 1000 Bruxelles, Belgium"
"Multipharma St-Gillis Voorplein,St. Gillisvoorplein  45,Sint-Gillis,Belgium",50.8304788,4.3458341,"Parv. de Saint-Gilles 45, 1060 Saint-Gilles, Belgium"
"Multipharma St-Job,St-Jobplein  13,Ukkel,Belgium",50.7939836,4.365719,"Pl. de Saint-Job 13, 1180 Uccle, Belgium"
"Multipharma St-Josse,Leuvensesteenweg (St.Joostplaats) 81-83,Sint-Joost-Ten-Node,Belgium",50.8499774,4.3737434,"Chau. de Louvain 81/83, 1210 Saint-Josse-ten-Noode, Belgium"
"Natural Pharma,Oorlogskruisenlaan  94,Neder-Over-Heembeek,Belgium",50.889407,4.3796259,"Av. des Croix de Guerre 94, 1120 Bruxelles, Belgium"
"Multipharma Waterloo,Waterloosesteenweg  712,Ukkel,Belgium",50.8154467,4.367307,"Chau. de Waterloo 712, 1180 Uccle, Belgium"
"Pauwels Jourdanpharma,Jourdanplein  16,Etterbeek,Belgium",50.8373946,4.3817942,"Pl. Jourdan 16, 1040 Bruxelles, Belgium"
"Pharma 4,Vlaamsesteenweg  4,Brussel,Belgium",50.8505774,4.3469455,"Rue de Flandre 4, 1000 Bruxelles, Belgium"
"Pharmabrussels Flagey,Elsenesteenweg (bij Flageyplein) 357,Elsene,Belgium",50.8327497,4.3667058,"Chau. d'Ixelles, Belgium"
"Pharmacity Chasse,Waversesteenweg (de Jacht) 2,Etterbeek,Belgium",50.8286696,4.3932173,"Rue G¨¦n¨¦ral Fiv¨¦ 2, 1040 Etterbeek, Belgium"
"Pharmacity Schuman,Archimedesstraat  3,Brussel,Belgium",50.843107,4.3840707,"Rue Archim¨¨de 3, 1000 Bruxelles, Belgium"
"Pharmadons Apotheek,Fr. Donsstraat  32,Elsene,Belgium",50.8114594,4.3900948,"Rue Fran?ois Dons 32, 1050 Ixelles, Belgium"
"Pharmanderlecht,Henri Reysquare (bij Prins van Luik) 3,Anderlecht,Belgium",50.8434161,4.3054582,"Sq. Henri Rey 3, 1070 Anderlecht, Belgium"
"Smartpharma,Waterloosteenweg  606 A,Elsene,Belgium",50.8181281,4.3644385,"Chau. de Waterloo 606A, 1050 Ixelles, Belgium"
"St Jan Apotheek,Lombardstraat  74,Brussel,Belgium",50.8449612,4.3521029,"Rue du Lombard 74, 1000 Bruxelles, Belgium"
"VDV Pharma,Steenweg op Helmet  373,Schaarbeek,Belgium",50.8758483,4.3916493,"Chau. de Helmet 373, 1030 Schaerbeek, Belgium"
"Verapharm,Paul Hymanslaan  10,Sint-Lambrechts-Woluwe,Belgium",50.8448261,4.4269514,"Av. Paul Hymans 10, 1200 Woluwe-Saint-Lambert, Belgium"
"Vermijlen Heydenberg Apotheek,Heydenberghlaan  44,Sint-Lambrechts-Woluwe,Belgium",50.8469916,4.4176367,"Av. Heydenberg 44, 1200 Woluwe-Saint-Lambert, Belgium"
"Westland pharma,Sylvain Dupuisboulevard ingang 1 Westland Shopping 433,Anderlecht,Belgium",50.8390527,4.2851649,"Bd Sylvain Dupuis 433, 1070 Bruxelles, Belgium"
"Zaman Apotheek,Van Volxemlaan  12,Vorst,Belgium",50.8141058,4.3246047,"Av. Van Volxem 12, 1190 Forest, Belgium"
"Charleroi?: CEME?Rue des Fran?ais, 147 ¨C 6020 Charleroi,Belgium",50.4228832,4.432979,"Rue des Fran?ais 147, 6020 Charleroi, Belgium"
"Tournai?: Avenue de Maire 101 ¨C 7500 Tournai,Belgium",50.6181488,3.374132,"Av. de Maire 101, 7500 Tournai, Belgium"
"Li¨¨ge?(Bierset) : Li¨¨ge Airport -Rue de l¡¯A¨¦roport 1 ¨C 4460 Grace-Hollogne,Belgium",50.6406878,5.4444752,"Li¨¨ge Arpt (LGG), Rue de l¡¯A¨¦roport, 4460 Grace-Hollogne, Belgium"
"Verviers?: ??La Ville dans la ville?? ¨C Rue du Gymnase 17 ¨C 4800 Verviers,Belgium",50.5946901,5.8620475,"Rue du Gymnase 17, 4800 Verviers, Belgium"
"Braine l¡¯Alleud?: Imagibraine ¨C Boulevard de France ¨C 1420 Braine l¡¯Alleud,Belgium",50.668609,4.378692,"Bd de France 1, 1420 Braine-l'Alleud, Belgium"
"Ecaussines?: Rue de la Marli¨¨re 20D ¨C 7190 Ecaussinnes,Belgium",50.5690888,4.173958,"Rue de la Marli¨¨re 20, 7190 ¨¦caussinnes, Belgium"
"Mouscron?: H?pital CHMouscron ¨C Avenue de F¨¦camp 49 ¨C 7700 Mouscron,Belgium",50.7472041,3.2184481,"Mouscron H?pital, 7700 Mouscron, Belgium"
"PMG Li¨¨ge?¨C Quai Van Beneden 25 -4020 Li¨¨ge,Belgium",50.639947,5.578763,"LIEGE Quai Van Beneden, 4020 Li¨¨ge, Belgium"
"Bus provincial itin¨¦rant Li¨¨ge,Belgium",50.6868983,5.5542709,"Rue Provinciale, Li¨¨ge, Belgium"
