f_location,latitude,longitude,location
"Unit 2 Shruffaun House, Newline, Castlebar, Mayo, F23 AY22,Ireland",53.8600214,-9.298241,"Newline, Castlebar, Co. Mayo, Ireland"
"Ellison Street, Castlebar, Mayo, F23 YW70,Ireland",53.8552352,-9.299889,"Ellison St, Knockacroghery, Castlebar, Co. Mayo, Ireland"
"The Square, Charlestown, Mayo, F12 PH36,Ireland",53.963812,-8.7945417,"Lavy Beg, Co. Mayo, F12 PH36, Ireland"
"Market Street, Swinford, Mayo, F12 C7K4,Ireland",53.9432641,-8.9502972,"Swineford, Co. Mayo, F12 C7K4, Ireland"
"Main Street, Castlebar, Mayo, F23 Y043,Ireland",53.8569993,-9.2981875,"Main St, Castlebar, Co. Mayo, Ireland"
"Main Street, Castlebar, Mayo, F23 HD77,Ireland",53.8569993,-9.2981875,"Main St, Castlebar, Co. Mayo, Ireland"
"Market Square, Gorteendrunagh, Castlebar, Mayo, F23 VN50,Ireland",53.857323,-9.2978341,"Market St, Gorteendrunagh, Castlebar, Co. Mayo, Ireland"
"James Street, Westport, Mayo, F28 TN90,Ireland",53.7999406,-9.523778,"James St, Cahernamart, Westport, Co. Mayo, Ireland"
"Abbey Road, Navan, Meath, C15 EH75,Ireland",53.6551595,-6.6868467,"Abbey Rd, Abbeyland South, Navan, Co. Meath, Ireland"
"Unit 11, Tesco Shopping Centre, Ashbourne, Meath, A84 AX86,Ireland",53.51131179999999,-6.3999552,"Killegland, Ashbourne, Co. Meath, A84 AX86, Ireland"
"Market Street, Trim, Meath, C15 FE03,Ireland",53.55537,-6.7922355,"Market St, Townparks South, Trim, Co. Meath, Ireland"
"Coast Road, Bettystown, Meath, A92 FR68,Ireland",53.6965,-6.24329,"Coast Rd, Co. Meath, Ireland"
"Unit 2b Ashbourne Town Centre, Ashbourne, Meath, A84 NX01,Ireland",53.5129589,-6.3988071,"Ashbourne Town Centre, Frederick St, Killegland, Ashbourne, Co. Meath, Ireland"
"Unit 3-4 North Wall, Navan Shopping Centre, Navan, Meath, C15 YX65,Ireland",53.647092,-6.6966605,"Navan, Co. Meath, Ireland"
"Unit 2 The Clonee Centre, Main Street, Clonee, Meath, D15 NN5E,Ireland",53.4103416,-6.4410155,"The Clonee Centre, 2 Main St, Clonee, Co. Meath, D15 H95Y, Ireland"
"Finnegans Way, Trim, Meath, C15 PT02,Ireland",53.553856,-6.7921297,"Finnegans' Way, Trim, Co. Meath, Ireland"
"Unit 3 Kells Shopping Centre, Kells, Meath, A82Y2H9,Ireland",53.72943799999999,-6.8826548,"Kells Shopping Centre, Circular Rd, Townparks, Kells, Co. Meath, Ireland"
"5 Main Street, Duleek, Meath, A92 TW56,Ireland",53.65489700000001,-6.417406799999999,"5 Main St, Commons, Co. Meath, Ireland"
"Unit 6, Johnstown Shopping Centre, Navan, Meath, C15 EP66,Ireland",53.6438217,-6.6600857,"Johnstown Shopping Centre, Johnstown, Navan, Co. Meath, Ireland"
"7 Watergate Street, Navan, Meath, C15 AH61,Ireland",53.6537095,-6.6837782,"7 Watergate St, Abbeyland South, Navan, Co. Meath, C15 P653, Ireland"
"Navan Shopping Centre, Navan, Meath, C15 AH61,Ireland",53.6541498,-6.6872509,"Kennedy Rd, Abbeyland South, Navan, Co. Meath, C15 DDW2, Ireland"
"Unit 5 Corballis Shopping Centre, Ratoath, Meath,Ireland",53.506935,-6.458825,"Unit 9, The Corballis Shopping Centre, Corballis Demesne, Ratoath, Co. Meath, Ireland"
"St Oliver Plunkett Street, Oldcastle, Meath, A82 RR76,Ireland",53.7677454,-7.1628771,"Oliver plunkett's St, Oldcastle, Co. Meath, Ireland"
"Market Street, Trim, Meath, C15 PY11,Ireland",53.55537,-6.7922355,"Market St, Townparks South, Trim, Co. Meath, Ireland"
"Bedford Medical Centre, Convent Road, Navan, Meath, C15 PD0V,Ireland",53.652097,-6.6793192,"Convent Rd, Athlumney, Navan, Co. Meath, C15 PD0V, Ireland"
"Main Street, Dunboyne, Meath, A86 KA47,Ireland",53.4189807,-6.4766586,"Main St, Dunboyne, Co. Meath, Ireland"
"Patrick Street, Trim, Meath, C15 FY24,Ireland",53.5519513,-6.7904503,"Patrick St, Trim, Co. Meath, Ireland"
"Lower Main Street, Duleek, Meath, A92Y957,Ireland",53.6567059,-6.4140733,"Lower Main Street, Commons, Duleek, Co. Meath, Ireland"
"Cogan Street, Oldcastle, Meath, A82 CX29,Ireland",53.76957480000001,-7.164705499999999,"Cogan Street, Oldcastle, Co. Meath, Ireland"
"Main Street, Nobber, Meath, A82 E125,Ireland",53.8229621,-6.7496902,"Nobber, Co. Meath, A82 E125, Ireland"
"Ashbourne Town Centre, Frederick Street, Ashbourne, Meath, A84 WV96,Ireland",53.5129589,-6.3988071,"Ashbourne Town Centre, Frederick St, Killegland, Ashbourne, Co. Meath, Ireland"
"Southgate Shopping Centre, Drogheda, Louth, A92 NY16,Ireland",53.7014933,-6.310510300000001,"Lagavooren, Drogheda, Co. Louth, Ireland"
"Main Street, Ratoath, Meath,Ireland",53.5054043,-6.4541954,"Main St, Ratoath, Co. Meath, Ireland"
"Collon Road, Slane, Meath,Ireland",53.7810037,-6.6181132,"Collon Road, Co. Meath, Ireland"
"Supervalu Shopping Centre, Ratoath, Meath, A85 HK31,Ireland",53.50694319999999,-6.4649202,"Ratoath, Co. Meath, A85 HK31, Ireland"
"Belfry View, Churchill, Navan, Meath,Ireland",53.6518711,-6.6846555,"Belfry View, Church Hill, Townparks, Navan, Co. Meath, Ireland"
"Main Street, Enfield, Meath,Ireland",53.4143816,-6.8315363,"Main St, Co. Meath, Ireland"
"Main Street, Castlefarm, Dunboyne, Meath, A86 YC82,Ireland",53.4189807,-6.4766586,"Main St, Dunboyne, Co. Meath, Ireland"
"Main Street, Carrickmacross, Monaghan, A81 AC93,Ireland",53.9748685,-6.7183196,"Drummond Otra, Co. Monaghan, A81 AC93, Ireland"
"55 Main Street, Cornamucklaglass, Ballybay, Monaghan, A75 AK16,Ireland",54.1290622,-6.903158700000001,"55 Main St, Cornamucklaglass, Ballybay, Co. Monaghan, A75 AK16, Ireland"
"24 Mill Street, Church Square, Monaghan Town, Monaghan, H18 KX81,Ireland",54.2481914,-6.9702541,"24 Mill St, Roosky, Monaghan, H18 KX81, Ireland"
"15 to 16 Monaghan Shopping Centre, Monaghan Town, Monaghan, H18 KP21,Ireland",54.2458371,-6.9683818,"Dawson St, Tirkeenan, Monaghan, Ireland"
"Church Square, Monaghan Town, Monaghan, H18WK60,Ireland",54.2481615,-6.9700356,"Church Square, Monaghan, Ireland"
"Main Street, Castleblayney, Monaghan, A75 NX32,Ireland",54.1203009,-6.7375224,"Drumillard Little, Co. Monaghan, A75 NX32, Ireland"
"90 Glaslough Street, Roosky, Monaghan, H18 PP97,Ireland",54.249211,-6.968576,"90 Glaslough St, Roosky, Monaghan, H18 PP97, Ireland"
"Ulster Medical Hall, The Diamond Crossmoyle, Clones, Monaghan, H23KC86,Ireland",54.1790532,-7.2314194,"The Diamond, Crossmoyle, Co. Monaghan, Ireland"
"Fermanagh Street, Clones, Monaghan, H23 F902,Ireland",54.1815254,-7.2348258,"Crossmoyle, Co. Monaghan, H23 F902, Ireland"
"Unit 7 Market Square Shopping Centre, Carrickmacross, Monaghan, A81 DK00,Ireland",53.9776187,-6.720261499999999,"Unit 2, Market Square Shopping Centre, Market Square, Drummond Etra, Carrickmacross, Co. Monaghan, Ireland"
"21 Main Street, Emyvalewn, Monaghan, H18 DY22,Ireland",54.3408994,-6.959178,"21 Main St, Scarnageeragh Or Emyvale, Emyvale, Co. Monaghan, H18 DY22, Ireland"
"5 The Diamond, Monaghan Town, Monaghan, H18XC60,Ireland",54.2483158,-6.9686469,"5 The Diamond, Roosky, Monaghan, H18 XC60, Ireland"
"Main Street, Carrowhatta, Scotstown, Monaghan, H18 Y793,Ireland",54.2773689,-7.066331399999999,"Bough, Co. Monaghan, H18 Y793, Ireland"
"5 Market Street, Monaghan Town, Monaghan, H18 HX48,Ireland",54.2475562,-6.9732973,"5 Market St, Mullaghmonaghan, Monaghan, Co. Monaghan, H18 CV65, Ireland"
"Upper Main Street, Banagher, Offaly,Ireland",53.1853263,-7.9798047,"Upper Main St, Curraghavarna And Portavolla, Co. Offaly, Ireland"
"No.1 Church street, Tullamore, Offaly, R35 XF40,Ireland",53.2752929,-7.4924664,"1 Church St, Cloncollog, Tullamore, Co. Offaly, Ireland"
"Clonminch Road, Tullamore, Offaly, R35DX90,Ireland",53.262495,-7.4850728,"Clonminch Road, Tullamore, Co. Offaly, Ireland"
"Athlone Road, Ferbane, Offaly, R42 Y671,Ireland",53.2786189,-7.8247683,"Athlone Rd, Co. Offaly, Ireland"
"Main Street, Birr, Offaly, R42 NY24,Ireland",53.0950089,-7.9117941,"Townparks, Co. Offaly, R42 NY24, Ireland"
"Patrick Street, Tullamore, Offaly, R35 E9R0,Ireland",53.2757228,-7.4941464,"Patrick St, Tullamore, Co. Offaly, Ireland"
"O'Connell Street, Townparks, Birr, Offaly, R42 FH39,Ireland",53.095563,-7.9112376,"O'Connell St, Townparks, Co. Offaly, Ireland"
"O'Connell Street, Birr, Offaly, R42TW93,Ireland",53.095563,-7.9112376,"O'Connell St, Townparks, Co. Offaly, Ireland"
"Beech Unit, Granary Court, Edenderry, Offaly, R45W104,Ireland",53.3424888,-7.0516057,"Granary Court, JKL St, Edenderry, Co. Offaly, Ireland"
"High Street, Tullamore, Offaly, R35 H1F3,Ireland",53.2729844,-7.4938059,"High St, Tullamore, Co. Offaly, Ireland"
"Main Street, Tullamore, Offaly, R35 X2X9,Ireland",53.2739143,-7.4980313,"Main Street, Tullamore, Co. Offaly, Ireland"
"Church View, Tullamore, Offaly, R35 K1W4,Ireland",53.2729102,-7.4819559,"Church View, Tullamore, Co. Offaly, Ireland"
"5 Harbour Street, Tullamore, Offaly, R35 AE75,Ireland",53.2761457,-7.4913668,"5 Harbour St, Tullamore, Co. Offaly, Ireland"
"9 Main Street, Roscommon Town, Roscommon, F42 VR44,Ireland",53.6303464,-8.189867699999999,"9 Main St, Ballypheasan, Roscommon, Ireland"
"Supervalu Shopping Centre, Elphin Street, Boyle, Roscommon, F52WV72,Ireland",53.96885,-8.3041526,"Supervalu Shopping Centre, Elphin St, Termon, Boyle, Co. Roscommon, Ireland"
"Block C River Village, Monksland, Athlone, Roscommon, N37 N8P5,Ireland",53.4222679,-8.0012552,"River Village, Monksland, Co. Roscommon, Ireland"
"Barrack Street, Castlerea, Roscommon, F45CP20,Ireland",53.7667597,-8.4852567,"Barrack St, Co. Roscommon, Ireland"
"Main Street, The Square, Castlerea, Roscommon, F45 E528,Ireland",53.7670004,-8.486716399999999,"Castlereagh, Co. Roscommon, F45 E528, Ireland"
"Main Street, Ballypheasan, Roscommon, F42 NW01,Ireland",53.6300745,-8.1901907,"Ardnanagh, Roscommon, Co. Roscommon, F42 NW01, Ireland"
"The Harrison Centre, The Square, Cloonbrackna, Roscommon, F42 H002,Ireland",53.6312515,-8.1909647,"The Square, Roscommon, Ireland"
"Main Street, Castlerea, Roscommon, F45 K6F7,Ireland",53.7673753,-8.4892035,"Castlereagh, Co. Roscommon, F45 K6F7, Ireland"
"Unit 52 Ballisodare Town Centre, Ballisodare Shopping Centre, Ballysadare, Sligo, F91 TH1Y,Ireland",54.20879420000001,-8.506437199999999,"Old Rd, Ballysadare, Co. Sligo, F91 NX37, Ireland"
"Lord Edward Street, Ballymote, Sligo, F56 XE26,Ireland",54.08982880000001,-8.5171827,"Stoneparks, Ballymote, Co. Sligo, Ireland"
"Main Street, Tubbercurry, Sligo, F91 CKV7,Ireland",54.0534325,-8.7305488,"Tobercurry, Co. Sligo, F91 CKV7, Ireland"
"Units 10 & 11 Johnston Court Shopping Centre, Sligo Town, Sligo, F91 K319,Ireland",54.2708497,-8.4762693,"O'Connell St, Knappagh Beg, Sligo, Ireland"
"Wine Street, Sligo Town, Sligo, F91 X718,Ireland",54.2713014,-8.477375,"Wine St, Knappagh Beg, Sligo, Ireland"
"Wine Street, Sligo Town, Sligo, F91 TN8C,Ireland",54.2722936,-8.4780465,"Wine St, Sligo, Ireland"
"Lord Edward Street, Ballymote, Sligo, F56 XE26,Ireland",54.08982880000001,-8.5171827,"Stoneparks, Ballymote, Co. Sligo, Ireland"
"Main Street, Gurteen, Sligo, F56 FC98,Ireland",53.9940436,-8.5175171,"Rathmadder, Co. Sligo, F56 FC98, Ireland"
"Unit 1 Milligan Place, Connaughton Road, Sligo Town, Sligo, F91 NH64,Ireland",54.27661029999999,-8.4760888,"Sligo, Ireland"
"Market Cross, Sligo Town, Sligo, F91 WFK8,Ireland",54.2700965,-8.4735075,"Market St, Sligo, Ireland"
"Teeling Street, Sligo Town, Sligo, F91 TK75,Ireland",54.2700157,-8.4716521,"Teeling St, Sligo, Ireland"
"Cannings Spar, Pearse Road, Sligo Town, Sligo, F91 K0DH,Ireland",54.2549696,-8.4720532,"Pearse Rd, Cornageeha, Sligo, F91 K0DH, Ireland"
"Main Street, Collooney, Sligo, F91 XDH0,Ireland",54.1854133,-8.491508,"Main St, Collooney, Co. Sligo, Ireland"
"O'Connell Street, Toher, Sligo, F91 AH28,Ireland",54.2713321,-8.4753144,"O'Connell St, Knappagh Beg, Sligo, Ireland"
"Holborn Hill, Rathquarter, Sligo Town, Sligo, F91 NV96,Ireland",54.2761241,-8.4723454,"Holborn Hill, Rathquarter, Sligo, Ireland"
"2 Stephen Street, Sligo Town, Sligo, F91 R584,Ireland",54.27250410000001,-8.472574,"2 Stephen St, Rathquarter, Sligo, F91 N638, Ireland"
"Ardkeeran, Riverstown, Sligo, F52 TY48,Ireland",54.12976099999999,-8.3973249,"Ardkeeran, Co. Sligo, F52 TY48, Ireland"
"Buenos Aires Drive, Strandhill, Sligo, F91VP97,Ireland",54.2687629,-8.5993021,"Buenos Ayres Dr, Carrowbunnaun, Co. Sligo, Ireland"
"Teeling Street, Rathnakelliga, Ballymote, Sligo, F56 DN76,Ireland",54.0900815,-8.51536,"Teeling St, Ballymote, Co. Sligo, Ireland"
"O'Connors Shopping Centre, Martyrs Road, Nenagh, Tipperary, E45 K389,Ireland",52.8626914,-8.1937401,"Martyr's Rd, Nenagh, Co. Tipperary, Ireland"
"5-6 Gladstone Street, Clonmel, Tipperary, E91 YE38,Ireland",52.3533371,-7.701967499999999,"5 Gladstone St, Burgagery-Lands West, Clonmel, Co. Tipperary, E91 YE38, Ireland"
"Main Street, Cloughjordan, Tipperary,Ireland",52.9431001,-8.0400975,"Main St, Townfields, Co. Tipperary, Ireland"
"88 Castle Street, Roscrea, Tipperary, E53 TY20,Ireland",52.9551604,-7.7968492,"The Masonic Lodge, 88 Castle St, Townparks, Roscrea, Co. Tipperary, E53 CP02, Ireland"
"4 Kyle Court, Blind Street, Tipperary Town, Tipperary, E34 KX09,Ireland",52.4750163,-8.158530299999999,"17 Blind St, Carrownreddy, Tipperary, E34 XT91, Ireland"
"58 Main Street, Tipperary Town, Tipperary, E34 WD32,Ireland",52.4738183,-8.161703000000001,"58 Main St, Carrownreddy, Tipperary, E34 WD32, Ireland"
"Barrack Street, Fethard, Tipperary, E91 D260,Ireland",52.4673839,-7.6925732,"Barrack St, Fethard, Co. Tipperary, Ireland"
"7 Mitchell Street, Nenagh, Tipperary, E45 YK09,Ireland",52.8632549,-8.1998069,"7 Mitchel St, Nenagh North, Nenagh, Co. Tipperary, Ireland"
"10 New Street, Carrick on Suir, Tipperary, E32 P663,Ireland",52.3470316,-7.409633299999999,"10 New St, Townparks, Carrick-on-Suir, Co. Tipperary, E32 T670, Ireland"
"Main Street, Templemore, Tipperary, E41 T3K5,Ireland",52.7961328,-7.8348521,"Kiltillane, Co. Tipperary, E41 T3K5, Ireland"
"Oakville Shopping Centre, Tipperary Town, Tipperary, E91 N159,Ireland",52.3570468,-7.7020244,"Oakville Shopping Centre, Kickham Park, Burgagery-Lands West, Clonmel, Co. Tipperary, Ireland"
"7 O'Connell Street, Clonmel, Tipperary, E91 CR26,Ireland",52.352723,-7.7021443,"7 O'Connell St, Burgagery-Lands West, Clonmel, Co. Tipperary, E91 CR26, Ireland"
"The Square, Cahir, Tipperary, E21 ND78,Ireland",52.3746542,-7.9241045,"The Square, Townparks, Co. Tipperary, Ireland"
"Unit 1 Davis Road  Shopping Centre, Davis Road, Clonmel, Tipperary, E91 D4C2,Ireland",52.35550869999999,-7.685315300000001,"Dunnes Stores Shopping Centre, 1 Davis Rd, Burgagery-Lands East, Clonmel, Co. Tipperary, E91 D4C2, Ireland"
"Church Street, Cahir, Tipperary, E21 N504,Ireland",52.3754866,-7.924808100000001,"Townparks, Co. Tipperary, E21 N504, Ireland"
"Main Street, Kiltillane, Templemore, Tipperary, E41 H6C1,Ireland",52.7958681,-7.835830799999999,"Kiltillane, Co. Tipperary, E41 H6C1, Ireland"
"9 Cashel Town Centre Shopping Centre, Cahir Road, Cashel, Tipperary, E25 PK53,Ireland",52.5109071,-7.890854899999999,"Ashwell's-Lot, Cashel, Co. Tipperary, Ireland"
"52 Gladstone Street, Oldbridge, Clonmel, Tipperary,Ireland",52.353338,-7.7014759,"52 Gladstone St, Burgagery-Lands West, Clonmel, Co. Tipperary, E91 K066, Ireland"
"18 Gladstone Street, Oldbridge, Clonmel, Tipperary, E91 WK53,Ireland",52.3542132,-7.702323,"18 Gladstone St, Burgagery-Lands West, Clonmel, Co. Tipperary, E91 WK53, Ireland"
"Main Street, Fethard, Tipperary, E91 F8H4,Ireland",52.46596479999999,-7.6954297,"Fethard, Co. Tipperary, E91 F8H4, Ireland"
"Unit 2 Tipperary Town Shopping Centre, Limerick Rd, Tipperary, Tipperary, E34 W599,Ireland",52.4784513,-8.1772984,"Unit 6, Tipp Town Shopping Centre, Limerick Rd, Bohercrow, Tipperary, Ireland"
"53 O'Connell Street, Clonmel, Tipperary, E91 HN15,Ireland",52.3525792,-7.704849200000001,"53 O'Connell St, Burgagery-Lands West, Clonmel, Co. Tipperary, E91 HN15, Ireland"
"Unit 4 Roscrea Centre, Castle Street, Roscrea, Tipperary, E53 XK24,Ireland",52.8728189,-7.8334437,"4, Clonakenny, Roscrea, Co. Tipperary, E53 AV81, Ireland"
"Friar Street, Nenagh, Tipperary, E45 WY02,Ireland",52.8633487,-8.1972548,"Friar St, Nenagh North, Nenagh, Co. Tipperary, Ireland"
"Main Street, Tramore East, Tramore, Waterford, X91 WN7X,Ireland",52.1621081,-7.1524043,"Main St, Tramore, Co. Waterford, Ireland"
"4 George's Court, Barronstrand Street, Waterford City, Waterford, X91 WT73,Ireland",52.2614584,-7.1124544,"24 George's Street, Waterford, X91 A31T, Ireland"
"Summerhill, Tramore East, Tramore, Waterford, X91 HD35,Ireland",52.1635973,-7.1577681,"Summerhill, Tramore, Co. Waterford, Ireland"
"The Hypermarket, Morgan Street, Waterford City, Waterford, X91 A7KT,Ireland",52.2608287,-7.1205498,"Morgan St, Clashrea, Waterford, Ireland"
"16 Saint Garvans Terrace, Dungarvan, Waterford, X35 D963,Ireland",52.0888514,-7.630467700000001,"Saint Garvans Terrace, Dungarvan, Co. Waterford, Ireland"
"45 Johnstown, Waterford City, Waterford, X91 EN23,Ireland",52.2546258,-7.109372,"45 Johnstown, Waterford, Ireland"
"59 Main Street, Dungarvan, Waterford, X35 DK64,Ireland",52.0892516,-7.619861299999999,"59 Main St, Dungarvan, Co. Waterford, X35 DK64, Ireland"
"High Street, Dungarvan, Waterford,Ireland",52.2606945,-7.109637,"High St, Waterford, Ireland"
"Elm Park, Ring Road Tramore, Tramore, Waterford, X91 FN2E,Ireland",52.162809,-7.1650853,"Elm Park, Ballycarnane, Tramore, Co. Waterford, Ireland"
"Adamstown, Kilmeaden, Waterford, X91 DHF2,Ireland",52.23294019999999,-7.2418954,"Blackknock, Co. Waterford, X91 DHF2, Ireland"
"10 Dungarvan Shopping Centre, Dungarvan, Waterford, X35 NX92,Ireland",52.090388,-7.6237463,"Shandon Street, Dungarvan, Co. Waterford, Ireland"
"59 Mayors Walk, Waterford, Waterford, X91 RY77,Ireland",52.2595316,-7.115553299999999,"59 Mayor's Walk, Trinity Without, Waterford, X91 RY77, Ireland"
"Unit 7 High Street, Dungarvan, Waterford, X35 D516,Ireland",52.0900501,-7.6220379,"Dungarvan, Co. Waterford, X35 D516, Ireland"
"Unit 1 Ground Floor, Williamstown Centre, Waterford City, Waterford, X91 YA2H,Ireland",52.2422325,-7.0870603,"Williamstown Centre, Ardkeen, Waterford, X91 YA2H, Ireland"
"33 Michael Street, Waterford City, Waterford, X91 HT66,Ireland",52.2588222,-7.111744799999999,"33 Michael St, Waterford, X91 HT66, Ireland"
"33 Ballybricken, Waterford City, Waterford, X91 KT1D,Ireland",52.25971999999999,-7.117771299999999,"33 Ballybricken, Trinity Without, Waterford, X91 KT1D, Ireland"
"Waterford Health Park, Slievekeale Road, Waterford City, Waterford, X91 X3HY,Ireland",52.25368719999999,-7.1278643,"Slievekeale Rd, Lisduggan Big, Waterford, X91 X3HY, Ireland"
"Slievekeale Road, Waterford City, Waterford, X91 X3HY,Ireland",52.2549784,-7.1255298,"Slievekeale Rd, Waterford, Ireland"
"Main Street, Castletowndelvin, Delvin, Westmeath, N91Y3V2,Ireland",53.6112507,-7.0938847,"Main St, Cumminstown, Co. Westmeath, Ireland"
"Old County Library, Mullingar, Westmeath, N91EK7R,Ireland",53.5266603,-7.330760499999998,"Mullingar, Co. Westmeath, N91 EK7R, Ireland"
"Unit B3 Golden Isle Shopping Centre, Athlone, Westmeath, N37 KD76,Ireland",53.4239331,-7.940689799999999,"Athlone, Co. Westmeath, Ireland"
"19-20 Harbour Place Shopping Centre, Mulllingar, Westmeath, N91 PF79,Ireland",53.52805559999999,-7.34,"15 Harbour St, Mullingar, Co. Westmeath, Ireland"
"11 Mardyke Street, Athlone, Westmeath, N37 P744,Ireland",53.423021,-7.9365755,"11 Mardyke St, Athlone, Co. Westmeath, N37 P744, Ireland"
"Unit 2 Avondale Neighbourhood Centre, Ballymahon Road, Athlone, Westmeath,Ireland",53.4280442,-7.931721,"Ballymahon Rd, Athlone, Co. Westmeath, Ireland"
"Main Street, Moate, Westmeath,Ireland",53.3951196,-7.71935,"Main St, Co. Westmeath, Ireland"
"Glasson Village, Glasson, Athlone, Westmeath, N37 EY18,Ireland",53.4701039,-7.8641247,"Glassan, Co. Westmeath, N37 EY18, Ireland"
"Green Street, Townparks, Castlepollard, Westmeath,Ireland",53.6830936,-7.3011765,"Green St, Townparks, Co. Westmeath, Ireland"
"Main Street, Kinnegad, Westmeath, N91 R99V,Ireland",53.45393,-7.0983536,"Main St, Ireland"
"Tesco Shopping Centre, Mullingar, Westmeath, N91 C9XN,Ireland",53.5276424,-7.3515617,"Mullingar Shopping Centre, Ashe Rd, Mullingar, Co. Westmeath, Ireland"
"35 Oliver Plunkett Street, Mullingar, Westmeath, N91 VE00,Ireland",53.5249035,-7.343204799999999,"35 Oliver Plunkett St, Mullingar, Co. Westmeath, N91 VE00, Ireland"
"Main Street, Tyrrellspass, Westmeath, N91 AHT7,Ireland",53.3876646,-7.3787832,"Tyrrellspass, Co. Westmeath, N91 AHT7, Ireland"
"8 John Broderick Street, Athlone, Westmeath, N37 AX62,Ireland",53.421673,-7.935169999999999,"8 John Broderick St, Irishtown, Athlone, Co. Westmeath, Ireland"
"Unit 53 Athlone Town Centre, Athlone, Westmeath, N37 C963,Ireland",53.4239889,-7.9359324,"Mardyke St, Athlone, Co. Westmeath, Ireland"
"24 Mardyke Street, Athlone, Westmeath, N37N202,Ireland",53.4231832,-7.9356195,"24 Mardyke St, Athlone, Co. Westmeath, N37 N202, Ireland"
"54-56 Pearse Street, Mullingar, Westmeath, N91 CF2D,Ireland",53.5257564,-7.3418714,"54 Pearse St, Mullingar, Co. Westmeath, N91 CF2D, Ireland"
"38 Pearse Street, Commons, Mullingar, Westmeath, N91 H566,Ireland",53.5259481,-7.3411572,"38 Pearse St, Mullingar, Co. Westmeath, N91 H566, Ireland"
"Unit 6 Arcadia Neighbourhood Centre, Athlone, Westmeath, N37 NYN7,Ireland",53.4313397,-7.928632899999999,"6 Arcadia, Cloghanboy, Athlone, Co. Westmeath, Ireland"
"Adamstown, Enniscorthy, Wexford, Y21 H103,Ireland",52.39369199999999,-6.7196183,"Adamstown, Co. Wexford, Y21 H103, Ireland"
"85 - 86 Main Street, Gorey, Wexford, Y25 A9D3,Ireland",52.67593489999999,-6.2928248,"85-86 Main St, Gorey corporation lands, Gorey, Co. Wexford, Y25 X2V3, Ireland"
"9-13 South Main Street, Wexford Town, Wexford, Y35 E368,Ireland",52.33792709999999,-6.461237199999999,"9 S Main St, Townparks, Wexford, Y35 E368, Ireland"
"Bridgetown South, Bridgetown, Wexford, Y35 HF8F,Ireland",52.2302439,-6.551626799999999,"Bridgetown South, Co. Wexford, Y35 HF8F, Ireland"
"Unit 2 178 The Faythe, Maudlintown, Wexford Town, Wexford, Y35 P621,Ireland",52.3292125,-6.4524466,"Unit 2, 178 The Faythe, Maudlintown, Wexford, Co. Wexford, Y35 P621, Ireland"
"82 North Main Street, Ferrybank South, Wexford Town, Wexford, Y35 XYV8,Ireland",52.3408392,-6.4628353,"82 N Main St, Townparks, Wexford, Y35 XYV8, Ireland"
"65 South Street, New Ross, Wexford, Y34 A628,Ireland",52.3952737,-6.944455,"65 South St, New Ross, Co. Wexford, Y34 A628, Ireland"
"9-11 North Main Street, Wexford Town, Wexford, Y35 Y019,Ireland",52.3385602,-6.4619409,"9 N Main St, Townparks, Wexford, Y35 Y019, Ireland"
"Clonard Road, Clonard Little, Wexford, Y35 K09X,Ireland",52.3278996,-6.4886931,"Clonard Rd, Clonard Little, Wexford, Ireland"
"Unit 18 Gorey Shopping Centre, Gorey, Wexford, Y25 R125,Ireland",52.671734,-6.2963691,"The Avenue, Gorey corporation lands, Gorey, Co. Wexford, Ireland"
"Slaney Place, Enniscorthy, Wexford, Y21 D6P7,Ireland",52.5012344,-6.5665179,"Slaney Pl, Enniscorthy, Co. Wexford, Ireland"
"Killeens, New Line Road, Wexford Town, Wexford, Y35 ET3F,Ireland",52.3173695,-6.5203922,"New Line Road, Co. Wexford, Ireland"
"Lower Main Street, Gorey, Wexford, Y25 CK66,Ireland",52.6764016,-6.2908884,"Gorey corporation lands, Co. Wexford, Y25 CK66, Ireland"
"Rosslare Shopping Centre, Rosslare, Wexford, Y35 KH7K,Ireland",52.25070059999999,-6.344094699999999,"Ballygillane Little, Co. Wexford, Y35 KH7K, Ireland"
"Gouldson Pharmacy, Wellingtonbridge, Wexford, Y35 XP8X,Ireland",52.2665276,-6.750009299999999,"Maudlintown, Co. Wexford, Y35 XP8X, Ireland"
"Market Square, Ballinapark, Bunclody, Wexford, K78 P2C0,Ireland",52.6549587,-6.6514689,"Market Square, Newtownbarry, Co. Wexford, Ireland"
"69 Main Street, Gorey Corporation Lands, Gorey, Wexford, Y25 NP40,Ireland",52.6753373,-6.295248399999999,"69 Main St, Gorey corporation lands, Gorey, Co. Wexford, Y25 NP40, Ireland"
"2 North Main St, Ferrybank South, Wexford, Y35 H59E,Ireland",52.3383806,-6.461402800000001,"2 N Main St, Townparks, Wexford, Y35 H59E, Ireland"
"31 Court Street, Wexford Town, Wexford, Y21 FH59,Ireland",52.5005473,-6.568251600000001,"31 Court St, Enniscorthy, Co. Wexford, Y21 FH59, Ireland"
"4 South Street, New Ross, Wexford, Y34 X940,Ireland",52.392927,-6.945493799999999,"4 South St, New Ross, Co. Wexford, Ireland"
"14 Selskar Street, Ferrybank South, Wexford, Y35 EHT3,Ireland",52.3415115,-6.4636827,"14 Selskar St, Townparks, Wexford, Y35 EHT3, Ireland"
